episodes,scores,avg_scores
4619,-568.3959209520476,-780.357438728994
4620,-558,-785.497438728994
4621,-90,-784.9174387289942
4622,-38,-785.237438728994
4623,31,-785.0874387289939
4624,-57,-770.8974387289938
4625,-204,-767.767438728994
4626,-229,-767.2874387289941
4627,-383,-767.8274387289939
4628,-386,-769.4274387289938
4629,-379,-772.577438728994
4630,-277,-768.847438728994
4631,-397,-757.6674387289941
4632,-3167.920340867486,-785.3166421376686
4633,-627,-791.1566421376688
4634,-3399,-824.7066421376688
4635,-383,-823.6751710902607
4636,-473,-822.620172790259
4637,-87,-816.4301727902589
4638,-388,-800.0647576425508
4639,-126,-784.3747576425507
4640,-192,-784.2447576425507
4641,-302,-781.3647576425508
4642,-93,-779.6247576425508
4643,-260,-775.3325424391462
4644,-8672.467548353556,-861.7272179226817
4645,-1748.2976413575666,-849.4601943362574
4646,-643,-854.2701943362574
4647,-85,-848.837015329834
4648,49,-829.397015329834
4649,-43.643161413998875,-826.353446943974
4650,-169,-824.9358258460032
4651,-573,-830.2158258460033
4652,-264,-827.2158258460033
4653,-683,-833.2258258460033
4654,-229,-831.8958258460033
4655,-445,-835.1758258460032
4656,-985,-844.4558258460034
4657,-646,-844.5358258460033
4658,-717,-829.3958258460033
4659,-54,-827.9058258460033
4660,-392,-831.7658258460034
4661,-448,-835.7058258460033
4662,-19666.165664001368,-1028.477482486017
4663,-65,-1026.187482486017
4664,-7649.938389421116,-1099.6568663802284
4665,-603,-1106.0468663802283
4666,-420,-1108.5368663802283
4667,-302,-1110.9621801019373
4668,-558,-1114.2821801019372
4669,-68,-1111.1121801019372
4670,-232,-1111.2521801019373
4671,-83,-1110.3821801019374
4672,29,-1097.7721801019372
4673,-1535.4965039525086,-1109.1971451414624
4674,-706,-1116.2371451414624
4675,-60,-1115.9871451414624
4676,-176,-1114.3971451414625
4677,-1503.627622917133,-1127.8034213706337
4678,39,-1127.7434213706338
4679,-2,-1126.1534213706336
4680,-466,-1117.3934213706336
4681,-99,-1110.9934213706338
4682,-284,-1113.7504065631247
4683,-522,-1116.5204065631247
4684,-245,-1115.7004065631247
4685,-141,-1115.1604065631248
4686,-76,-1107.5604065631246
4687,-353,-1109.4304065631247
4688,-415,-1109.7204065631247
4689,-1309,-1122.2504065631247
4690,-20.099627335592757,-1107.2814028364805
4691,-242,-1109.4014028364807
4692,-429,-1106.2314028364808
4693,-482,-1107.8814028364807
4694,-457,-1105.9814028364806
4695,-1,-1091.2214028364806
4696,-1181.3768801631159,-1099.7751716381117
4697,-213.142328271584,-1095.7365949208279
4698,-2025.6287134385734,-1061.2425417719205
4699,-37,-1059.7725417719205
4700,-84,-1052.0825417719204
4701,-447,-1053.7479574349284
4702,-279,-1056.5079574349284
4703,-771,-1050.8479574349285
4704,-542,-1053.2967003301662
4705,-367.7666761812472,-1057.3443670919787
4706,-52,-1057.8543670919787
4707,-46,-889.4116450283154
4708,-5876.283361034119,-943.3944786386566
4709,-109.17719920828081,-938.0962506307395
4710,-267,-932.0383686569497
4711,-583,-931.0686768092935
4712,-964,-939.1986768092935
4713,-242.18940125933733,-916.2312214242598
4714,-103,-913.7312214242597
4715,-656,-919.7812214242597
4716,-4,-913.0912214242597
4717,-244,-843.8361698012864
4718,-100,-840.7961698012863
4719,-677,-841.8822105917658
4720,-3760.527782785784,-873.9074884196235
4721,-279,-875.7974884196235
4722,-471,-880.1274884196235
4723,-62,-881.0574884196235
4724,-359,-884.0774884196237
4725,-327,-885.3074884196235
4726,-5235.708372198978,-935.3745721416135
4727,-544,-936.9845721416135
4728,-1,-933.1345721416135
4729,-508,-934.4245721416133
4730,-393,-935.5845721416134
4731,-1002.021230307135,-941.6347844446848
4732,-331,-913.26558103601
4733,-245,-909.4455810360098
4734,-290,-878.3555810360099
4735,-807.7884003917621,-882.6034650399275
4736,-253,-880.4034650399274
4737,-219,-881.7234650399274
4738,-21092.179790873986,-1088.7652629486672
4739,-397,-1091.4752629486675
4740,-654,-1096.0952629486674
4741,-370,-1096.7752629486674
4742,-57,-1096.4152629486673
4743,-399,-1097.8052629486674
4744,-324,-1014.3205874651318
4745,-744,-1004.2776110515563
4746,-2,-997.8676110515562
4747,-226,-999.2776110515563
4748,-85,-1000.6176110515562
4749,-244,-1002.6211794374162
4750,-65,-1001.5811794374162
4751,-269,-998.5411794374162
4752,-3500,-1030.9011794374162
4753,-241,-1026.4811794374164
4754,-239,-1026.581179437416
4755,-100,-1023.1311794374161
4756,-116,-1014.4411794374163
4757,-257,-1010.5511794374163
4758,-894,-1012.3211794374162
4759,-273,-1014.5111794374161
4760,-620.2873886999379,-1016.7940533244156
4761,-3531.413935515667,-1047.6281926795723
4762,-485,-855.8165360395585
4763,-1,-855.1765360395585
4764,-2,-778.6971521453473
4765,-2700.007062601232,-799.6672227713598
4766,-3053.9717811049363,-826.0069405824091
4767,-206,-825.0469405824092
4768,-481,-824.2769405824091
4769,-120,-824.7969405824092
4770,-3500,-857.4769405824092
4771,-364,-860.2869405824091
4772,-25,-860.8269405824092
4773,-2962.903164419523,-875.1010071870792
4774,-443,-872.4710071870792
4775,-1210.822670845089,-883.97923389553
4776,-128,-883.4992338955301
4777,-617,-874.6329576663587
4778,-801.2209944946611,-883.0351676113054
4779,-751.3806360362039,-890.5289739716675
4780,-301,-888.8789739716676
4781,-320,-891.0889739716675
4782,-1,-888.2589739716676
4783,-61,-883.6489739716675
4784,-4,-881.2389739716676
4785,-414,-883.9689739716675
4786,-459,-887.7989739716676
4787,-1248.3898595521437,-896.7528725671889
4788,-868,-901.2828725671891
4789,-273,-890.9228725671891
4790,-980,-900.5218762938331
4791,-90,-899.0018762938329
4792,-250,-897.211876293833
4793,-309,-895.4818762938329
4794,-519,-896.101876293833
4795,-3,-896.1218762938329
4796,-377,-888.078107492202
4797,-53.445894475864336,-886.4811431542446
4798,-283,-869.054856019859
4799,-388,-872.5648560198589
4800,-307,-874.794856019859
4801,-812,-878.4448560198589
4802,-1033,-885.9848560198589
4803,-86,-879.1348560198588
4804,-2462,-898.3348560198589
4805,-159,-896.2471892580464
4806,-977.8129869396843,-905.5053191274434
4807,19,-904.8553191274432
4808,-80,-846.892485517102
4809,-133,-847.1307135250192
4810,-336,-847.8207135250192
4811,9,-841.9007135250192
4812,-600,-838.2607135250192
4813,-1,-835.8488195124258
4814,-1359.305573498838,-848.4118752474144
4815,-155,-843.4018752474144
4816,-97,-844.3318752474142
4817,-157,-843.4618752474142
4818,-358,-846.0418752474143
4819,-1212,-851.3918752474143
4820,-1544.228310735753,-829.2288805269138
4821,-884,-835.2788805269139
4822,-633,-836.8988805269139
4823,-165,-837.928880526914
4824,-231,-836.6488805269139
4825,-419,-837.5688805269139
4826,-21,-785.421796804924
4827,-15.693891073713251,-780.1387357156614
4828,-389,-784.0187357156611
4829,-299,-781.9287357156612
4830,-598,-783.9787357156612
4831,-176,-775.71852341259
4832,-485,-777.2585234125899
4833,-288,-777.6885234125898
4834,-4309.301489153913,-817.8815383041289
4835,-68,-810.4836543002116
4836,-36,-808.3136543002114
4837,-345,-809.5736543002114
4838,-269,-601.3418563914715
4839,-268,-600.0518563914717
4840,-467,-598.1818563914716
4841,-366,-598.1418563914717
4842,-435,-601.9218563914715
4843,-803,-605.9618563914717
4844,-54,-603.2618563914716
4845,-473,-600.5518563914717
4846,-2,-600.5518563914716
4847,-1252,-610.8118563914716
4848,-110.08318151975266,-611.0626882066691
4849,-2400,-632.6226882066691
4850,-460,-636.572688206669
4851,-873.6042579513336,-642.6187307861824
4852,-64,-608.2587307861825
4853,-235,-608.1987307861824
4854,-477,-610.5787307861824
4855,-320,-612.7787307861825
4856,-177,-613.3887307861825
4857,-250,-613.3187307861824
4858,-299,-607.3687307861824
4859,-125,-605.8887307861825
4860,-3583.5112178242935,-635.520969077426
4861,-2412.924176004927,-624.3360714823186
4862,-170,-621.1860714823185
4863,-168,-622.8560714823186
4864,-824,-631.0760714823186
4865,-293,-607.0060008563064
4866,-243,-578.896283045257
4867,-517,-582.006283045257
4868,-377,-580.9662830452569
4869,-91,-580.676283045257
4870,-264,-548.3162830452569
4871,-736.7163881618719,-552.0434469268757
4872,-1834.5186714959118,-570.1386336418348
4873,-579,-546.2996019976396
4874,-2,-541.8896019976395
4875,-1,-529.7913752891886
4876,-669,-535.2013752891886
4877,-1,-529.0413752891886
4878,-25,-521.2791653442421
4879,-240,-516.16535898388
4880,-225,-515.40535898388
4881,-1,-512.21535898388
4882,-266,-514.86535898388
4883,6,-514.1953589838799
4884,-6,-514.21535898388
4885,-41,-510.48535898388
4886,-58,-506.47535898387997
4887,-96,-494.95146038835856
4888,-573.4468253969885,-492.0059286423285
4889,-1028.6650355049699,-499.56257899737824
4890,-82.38003118058994,-490.58637930918405
4891,-245,-492.13637930918406
4892,-52,-490.1563793091841
4893,-394,-491.00637930918407
4894,-2,-485.83637930918405
4895,-10,-485.9063793091841
4896,-643,-488.5663793091841
4897,-13535.285751020543,-623.3847778746309
4898,-60,-621.1547778746309
4899,-29,-617.5647778746309
4900,-134,-615.8347778746308
4901,-663.5843307600012,-614.350621182231
4902,-162,-605.6406211822309
4903,-2,-604.8006211822308
4904,-184,-582.0206211822309
4905,-519,-585.6206211822309
4906,-429,-580.1324913128341
4907,-60,-580.922491312834
4908,-1822,-598.342491312834
4909,-320,-600.212491312834
4910,-297,-599.822491312834
4911,-86,-600.7724913128341
4912,-181,-596.582491312834
4913,-229,-598.862491312834
4914,-604,-591.3094355778456
4915,-552,-595.2794355778457
4916,-125,-595.5594355778456
4917,-443,-598.4194355778458
4918,-414,-598.9794355778456
4919,-229,-589.1494355778457
4920,-467,-578.3771524704881
4921,-391,-573.4471524704882
4922,-751.8351242024863,-574.6355037125129
4923,-24122.38390057456,-814.2093427182585
4924,-152,-813.4193427182586
4925,-15.786852789257942,-809.3872112461511
4926,-238,-811.5572112461512
4927,-727,-818.6702723354141
4928,-299,-817.770272335414
4929,-577,-820.5502723354141
4930,-289,-817.4602723354141
4931,-30,-816.000272335414
4932,-349,-814.640272335414
4933,-594,-817.7002723354141
4934,-110,-775.7072574438748
4935,-427,-779.297257443875
4936,-396,-782.897257443875
4937,-580.2499713019739,-785.2497571568948
4938,-351,-786.0697571568946
4939,-1022.9797216144798,-793.6195543730396
4940,-274,-791.6895543730395
4941,-59,-788.6195543730395
4942,-26,-784.5295543730394
4943,-217,-778.6695543730394
4944,-3,-778.1595543730394
4945,-164,-775.0695543730394
4946,-912.59887686273,-784.1755431416667
4947,-1296.372128523539,-784.6192644269021
4948,-440.1115438539263,-787.9195480502439
4949,-214,-766.0595480502438
4950,-306,-764.5195480502439
4951,-227,-758.0535054707306
4952,-952,-766.9335054707306
4953,-691.3862881574786,-771.4973683523053
4954,-58,-767.3073683523052
4955,-532,-769.4273683523054
4956,-1217,-779.8273683523054
4957,-5717.04056707815,-834.4977740230868
4958,-2099,-852.4977740230867
4959,-320,-854.4477740230868
4960,-47,-819.0826618448439
4961,-561,-800.5634200847946
4962,-580,-804.6634200847947
4963,-1431.6286579042292,-817.299706663837
4964,-1583,-824.8897066638369
4965,-304,-824.999706663837
4966,-1510.6846160381374,-837.6765528242183
4967,-3600.507287190291,-868.5116256961212
4968,-13602.613797001186,-1000.7677636661331
4969,-104,-1000.8977636661331
4970,-649,-1004.7477636661331
4971,-1425.7899462309003,-1011.6384992468234
4972,-950.8869975719878,-1002.8021825075841
4973,-558,-1002.592182507584
4974,-648,-1009.0521825075839
4975,-1477,-1023.8121825075841
4976,-205,-1019.1721825075841
4977,-25,-1019.4121825075839
4978,-319,-1022.3521825075841
4979,-60,-1020.5521825075841
4980,-1,-1018.3121825075841
4981,-353,-1021.832182507584
4982,-438,-1023.5521825075841
4983,-1,-1023.6221825075841
4984,-185,-1025.412182507584
4985,-81,-1025.8121825075839
4986,-284,-1028.072182507584
4987,-2168.6980311040616,-1048.7991628186248
4988,-435,-1047.4146945646548
4989,-42,-1037.548044209605
4990,-197,-1038.6942438977994
4991,-77,-1037.0142438977991
4992,-1438.4988012429733,-1050.8792319102288
4993,-121,-1048.1492319102288
4994,-6729.19610239997,-1115.4211929342287
4995,-616,-1121.4811929342286
4996,-55,-1115.6011929342287
4997,-1065,-990.8983354240232
4998,-824,-998.5383354240232
4999,-189,-1000.1383354240232
5000,-1,-998.8083354240232
5001,-6896.956447135853,-1061.1420565877816
5002,-3399,-1093.5120565877817
5003,-1296.9538756683637,-1106.4615953444654
5004,-1641,-1121.0315953444654
5005,-902,-1124.8615953444653
5006,-488,-1125.4515953444652
5007,-923,-1134.0815953444653
5008,-359,-1119.4515953444652
5009,-418,-1120.4315953444652
5010,-346,-1120.9215953444652
5011,-703.944857470403,-1127.1010439191693
5012,-369,-1128.9810439191692
5013,-564,-1132.3310439191694
5014,-453,-1130.8210439191694
5015,-506,-1130.3610439191693
5016,-63,-1129.7410439191692
5017,-453,-1129.8410439191694
5018,-139,-1127.0910439191694
5019,-432,-1129.1210439191693
5020,-287,-1127.3210439191694
5021,-225,-1125.6610439191693
5022,-625.6076496774206,-1124.3987691739187
5023,-1,-883.1849301681732
5024,-8,-881.7449301681731
5025,-87,-882.4570616402806
5026,-107,-881.1470616402806
5027,51,-873.3670616402806
5028,-216,-872.5370616402806
5029,-748,-874.2470616402805
5030,-326,-874.6170616402806
5031,-52,-874.8370616402806
5032,-407,-875.4170616402806
5033,-45,-869.9270616402806
5034,-58,-869.4070616402806
5035,-38,-865.5170616402806
5036,-129,-862.8470616402806
5037,-366,-860.7045619272609
5038,-226,-859.4545619272608
5039,-3,-849.254764711116
5040,-118,-847.694764711116
5041,-52,-847.6247647111162
5042,-438,-851.744764711116
5043,-561,-855.184764711116
5044,-2,-855.174764711116
5045,-133,-854.8647647111161
5046,-307,-848.8087759424888
5047,-163,-837.4750546572534
5048,-2,-833.0939392187141
5049,-1122,-842.173939218714
5050,-290,-842.0139392187141
5051,-186,-841.6039392187141
5052,-361,-835.693939218714
5053,-468,-833.4600763371393
5054,-151,-834.3900763371394
5055,-264,-831.7100763371392
5056,-383,-823.3700763371392
5057,-594,-772.1396706663577
5058,-388,-755.0296706663579
5059,-968,-761.5096706663578
5060,-691,-767.9496706663579
5061,-653.4188652130264,-768.8738593184879
5062,-143,-764.5038593184881
5063,-293,-753.1175727394458
5064,-830.023263368813,-745.5878053731338
5065,-383,-746.3778053731339
5066,-760.3715892255478,-738.874675105008
5067,-1,-702.8796022331051
5068,-446,-571.3134642630932
5069,-79,-571.0634642630932
5070,-400,-568.5734642630932
5071,-149,-555.8055648007843
5072,-111,-547.4066948250643
5073,-1256,-554.3866948250643
5074,-372,-551.6266948250643
5075,-417,-541.0266948250643
5076,-117.30629188004384,-540.1497577438647
5077,-118,-541.0797577438648
5078,-24.48123933568822,-538.1345701372217
5079,-129,-538.8245701372217
5080,24,-538.5745701372217
5081,-159,-536.6345701372217
5082,-200,-534.2545701372215
5083,-360.73971891604435,-537.8519673263821
5084,-1208,-548.081967326382
5085,-464,-551.9119673263821
5086,-365,-552.7219673263821
5087,-168,-532.7149870153414
5088,-2003.2391665249456,-548.3973786805909
5089,-586,-553.837378680591
5090,-190,-553.7673786805909
5091,-298,-555.977378680591
5092,-7037.838770125843,-611.9707783694196
5093,-83,-611.5907783694197
5094,-240,-546.6988173454199
5095,-779,-548.3288173454199
5096,-576,-553.53881734542
5097,-400,-546.88881734542
5098,-3,-538.6788173454199
5099,-329,-540.0788173454199
5100,-240,-542.46881734542
5101,-802,-481.5192528740614
5102,-30,-447.8292528740614
5103,-362,-438.4797141173778
5104,-368,-425.7497141173777
5105,22,-416.5097141173778
5106,-1609,-427.7197141173778
5107,-569,-424.1797141173778
5108,-603,-426.6197141173777
5109,-392,-426.3597141173778
5110,-333,-426.2297141173778
5111,-2357,-442.7602655426737
5112,-193,-441.00026554267373
5113,-73,-436.0902655426737
5114,-275,-434.31026554267373
5115,-181,-431.06026554267373
5116,-11.19044274847805,-430.5421699701585
5117,-816.0520582032885,-434.1726905521914
5118,-818,-440.9626905521914
5119,-1628,-452.9226905521914
5120,-3207.185134335169,-482.1245418955431
5121,-48,-480.3545418955431
5122,-383,-477.9284653987689
5123,-50,-478.41846539876883
5124,-68,-479.0184653987689
5125,-91,-479.0584653987689
5126,-350,-481.4884653987689
5127,-318,-485.1784653987689
5128,-2418,-507.1984653987689
5129,-5272.829816792113,-552.44676356669
5130,-4640.792048694878,-595.5946840536388
5131,-407,-599.1446840536388
5132,-1827,-613.3446840536388
5133,-245,-615.3446840536388
5134,-234,-617.1046840536387
5135,-835,-625.0746840536387
5136,-5889.416988528471,-682.6788539389235
5137,106,-677.9588539389234
5138,-238,-678.0788539389234
5139,-891,-686.9588539389234
5140,-332,-689.0988539389235
5141,-3731.276248123942,-725.891616420163
5142,-1,-721.521616420163
5143,-580,-721.7116164201631
5144,-366,-725.351616420163
5145,-254,-726.5616164201629
5146,-494,-728.4316164201629
5147,-28,-727.0816164201628
5148,-324,-730.3016164201629
5149,-274,-721.8216164201629
5150,-152,-720.4416164201629
5151,-2,-718.6016164201629
5152,-792,-722.9116164201629
5153,-388,-722.1116164201629
5154,-372,-724.3216164201629
5155,-493,-726.6116164201629
5156,-688.9461842924387,-729.6710782630872
5157,-415,-727.8810782630873
5158,-3427.634752212627,-758.2774257852136
5159,-1047,-759.0674257852136
5160,-184,-753.9974257852135
5161,-268,-750.1432371330833
5162,-312,-751.8332371330833
5163,-469,-753.5932371330833
5164,-3914.9733843321355,-784.4427383427164
5165,-505,-785.6627383427165
5166,-242,-780.479022450461
5167,-276,-783.229022450461
5168,-48,-779.2490224504611
5169,-358,-782.0390224504611
5170,-992.7806857415281,-787.9668293078763
5171,-182,-788.2968293078764
5172,-296,-790.1468293078764
5173,-1038,-787.9668293078763
5174,-36,-784.6068293078765
5175,-284,-783.2768293078765
5176,-44,-782.5437663890759
5177,-253,-783.893766389076
5178,-204,-785.6889539957192
5179,-447,-788.868953995719
5180,-243,-791.5389539957192
5181,-18,-790.1289539957193
5182,-324,-791.3689539957192
5183,-725.5943411229453,-795.0175002177879
5184,-702,-789.957500217788
5185,-755.1454244602285,-792.8689544623904
5186,-57,-789.7889544623904
5187,-129,-789.3989544623904
5188,-564,-775.006562797141
5189,-765,-776.796562797141
5190,-373,-778.6265627971408
5191,-5019.914548575453,-825.8457082828953
5192,-438,-759.8473205816368
5193,-540,-764.417320581637
5194,-393,-765.9473205816371
5195,17,-757.987320581637
5196,-220,-754.427320581637
5197,-74,-751.167320581637
5198,-251,-753.647320581637
5199,-159,-751.9473205816371
5200,-27,-749.817320581637
5201,42,-741.377320581637
5202,25,-740.8273205816371
5203,-687,-744.0773205816371
5204,-245,-742.8473205816371
5205,-268,-745.747320581637
5206,-2130.7767395472106,-750.965087977109
5207,-612,-751.395087977109
5208,28,-745.0850879771091
5209,-447,-745.635087977109
5210,-253,-744.8350879771091
5211,-762.6112384537197,-728.8912003616464
5212,-432,-731.2812003616464
5213,-265,-733.2012003616463
5214,-458,-735.0312003616464
5215,-1122,-744.4412003616462
5216,-953,-753.8592959341615
5217,-2533.327693302159,-771.0320522851501
5218,-2,-762.8720522851502
5219,-548,-752.0720522851502
5220,-313,-723.1302009417984
5221,-1003,-732.6802009417985
5222,-519,-734.0402009417985
5223,-390,-737.4402009417986
5224,-564,-742.4002009417984
5225,-6222.454729204634,-803.7147482338448
5226,-431,-804.5247482338449
5227,-287,-804.2147482338448
5228,-242,-782.4547482338448
5229,-325,-732.9764500659237
5230,-549,-692.058529578975
5231,-367,-691.658529578975
5232,-115,-674.538529578975
5233,-252,-674.608529578975
5234,-335,-675.618529578975
5235,-8322.625428000967,-750.4947838589846
5236,-397,-695.5706139736998
5237,-2021.0054003924029,-716.8406679776239
5238,-868.7217489232734,-723.1478854668566
5239,-623,-720.4678854668567
5240,-215,-719.2978854668565
5241,47,-681.5151229856172
5242,-115,-682.6551229856173
5243,-1063,-687.4851229856172
5244,-619,-690.0151229856172
5245,-2154.5963189921904,-709.021086175539
5246,-547,-709.5510861755391
5247,-364,-712.9110861755391
5248,-592,-715.5910861755391
5249,-1623,-729.0810861755391
5250,-427,-731.8310861755391
5251,-59,-732.4010861755391
5252,-458,-729.0610861755391
5253,-1,-725.1910861755391
5254,-890.8836366436739,-730.3799225419758
5255,-4004.826935965321,-765.4981919016291
5256,-694,-765.5487300587047
5257,-479,-766.1887300587046
5258,-449,-736.4023825365783
5259,-5,-725.9823825365785
5260,13,-724.0123825365783
5261,-115,-722.4823825365785
5262,-448,-723.8423825365785
5263,-1759.7734865669931,-736.7501174022484
5264,-414,-701.740383558927
5265,-40,-697.090383558927
5266,-92,-695.590383558927
5267,-351,-696.340383558927
5268,-29,-696.1503835589269
5269,-48,-693.050383558927
5270,-158,-684.7025767015117
5271,-324,-686.1225767015117
5272,-483,-687.9925767015117
5273,-121,-678.8225767015117
5274,-285,-681.3125767015117
5275,-380,-682.2725767015118
5276,-3780.3971177420503,-719.6365478789322
5277,-1,-717.1165478789321
5278,-1031,-725.3865478789322
5279,-291,-723.8265478789322
5280,-1128,-732.6765478789322
5281,-437,-736.8665478789324
5282,-495,-738.5765478789322
5283,-395,-735.2706044677028
5284,-487,-733.1206044677028
5285,-6454.767404940113,-790.1168242725015
5286,-483,-794.3768242725015
5287,-487,-797.9568242725015
5288,-605,-798.3668242725015
5289,-340,-794.1168242725017
5290,-48,-790.8668242725015
5291,32,-740.347678786747
5292,-109,-737.057678786747
5293,-461,-736.267678786747
5294,-372,-736.057678786747
5295,-105,-737.277678786747
5296,-23,-735.307678786747
5297,-204,-736.607678786747
5298,-73,-734.827678786747
5299,-289,-736.127678786747
5300,-232,-738.177678786747
5301,-50,-739.097678786747
5302,-1,-739.357678786747
5303,-815.5082154182389,-740.6427609409294
5304,-2881.1420974863317,-767.0041819157927
5305,-241,-766.7341819157928
5306,-451,-749.9364145203207
5307,-10.345499423625487,-743.9198695145568
5308,-288,-747.0798695145569
5309,-274,-745.3498695145568
5310,-8660.416541781113,-829.424034932368
5311,-520,-826.9979225478309
5312,-354,-826.2179225478308
5313,-344,-827.0079225478308
5314,-251,-824.9379225478308
5315,-142,-815.1379225478308
5316,-32,-805.9279225478308
5317,-231,-782.9046456148093
5318,-5.9708031915708375,-782.944353646725
5319,-2672.0085480161238,-804.1844391268861
5320,-239,-803.4444391268861
5321,-60,-794.0144391268861
5322,-15.062793825351205,-788.9750670651397
5323,-3947.4907344018307,-824.5499744091579
5324,-505,-823.9599744091579
5325,-276,-764.4954271171115
5326,-630,-766.4854271171117
5327,-237,-765.9854271171117
5328,58,-762.9854271171117
5329,-260,-762.3354271171116
5330,-431,-761.1554271171117
5331,-255,-760.0354271171117
5332,-242,-761.3054271171117
5333,-357,-762.3554271171117
5334,-485,-763.8554271171117
5335,-4133.773585365195,-721.966908690754
5336,-5608.46956249082,-774.0816043156623
5337,-365,-757.5215503117381
5338,-319,-752.0243328225054
5339,-331,-749.1043328225054
5340,-468,-751.6343328225054
5341,-273,-754.8343328225054
5342,-583.3616157389389,-759.5179489798948
5343,-149,-750.3779489798948
5344,-173,-745.9179489798947
5345,-206,-726.4319857899728
5346,-2841.3348759951987,-749.3753345499249
5347,29,-745.4453345499248
5348,-26807.86456260091,-1007.603980175934
5349,-7911.376097848499,-1070.487741154419
5350,-106.02355934855325,-1067.2779767479044
5351,-436,-1071.0479767479044
5352,-567,-1072.1379767479045
5353,6,-1072.0679767479044
5354,-503,-1068.189140381468
5355,-186,-1030.0008710218144
5356,-431,-1027.3708710218145
5357,-44,-1023.0208710218145
5358,34,-1018.1908710218145
5359,-270,-1020.8408710218146
5360,-382,-1024.7908710218146
5361,-74,-1024.3808710218145
5362,-780,-1027.7008710218145
5363,-1,-1010.1131361561446
5364,-413,-1010.1031361561446
5365,-210,-1011.8031361561447
5366,-516,-1016.0431361561446
5367,-444,-1016.9731361561446
5368,-160,-1018.2831361561446
5369,-138,-1019.1831361561447
5370,-734.3880799198262,-1024.9470169553429
5371,-306,-1024.7670169553428
5372,-115,-1021.0870169553428
5373,-50,-1020.3770169553428
5374,-148,-1019.007016955343
5375,-2203.630994705457,-1037.2433269023975
5376,-428,-1003.7193557249769
5377,-328,-1006.9893557249769
5378,-28.356737263398852,-996.9629230976109
5379,-3015.1068881768415,-1024.2039919793795
5380,-111,-1014.0339919793794
5381,-42,-1010.0839919793793
5382,-448,-1009.6139919793795
5383,-54,-1006.2039919793795
5384,-60,-1001.9339919793794
5385,-159,-938.9763179299782
5386,-1720.4633850045043,-951.3509517800234
5387,35,-946.1309517800233
5388,-471,-944.7909517800233
5389,-516,-946.5509517800233
5390,-1571.7946503296694,-961.78889828332
5391,-226,-964.36889828332
5392,-495,-968.2288982833201
5393,-119,-964.8088982833199
5394,-10338.600541579848,-1064.4749036991184
5395,-248,-1065.9049036991184
5396,-426,-1069.9349036991184
5397,-18185.033922281327,-1249.7452429219318
5398,-882,-1257.8352429219317
5399,-234,-1257.2852429219317
5400,-349,-1258.4552429219318
5401,-2620.5259176658765,-1284.1605020985903
5402,-2140,-1305.5505020985904
5403,-3,-1297.4254199444083
5404,-489,-1273.5039989695447
5405,-2562.734968995769,-1296.7213486595024
5406,-1836.902525222556,-1310.5803739117282
5407,-285,-1313.3269189174916
5408,-6,-1310.5069189174917
5409,-36,-1308.1269189174918
5410,-49,-1222.0127534996807
5411,-235,-1219.1627534996805
5412,-131,-1216.9327534996805
5413,-28,-1213.7727534996807
5414,-330,-1214.5627534996806
5415,-155,-1214.6927534996805
5416,-58,-1214.9527534996805
5417,-160,-1214.2427534996807
5418,-259,-1216.773045467765
5419,-6266.242419295836,-1252.7153841805623
5420,-425,-1254.5753841805622
5421,-713.0204183348146,-1261.1055883639103
5422,-316,-1264.1149604256568
5423,-396,-1228.6000530816384
5424,-822,-1231.7700530816385
5425,-8954.454121732604,-1318.5545942989643
5426,-454,-1316.7945942989643
5427,-50,-1314.9245942989644
5428,-1021.4221206442368,-1325.7188155054068
5429,-403,-1327.1488155054071
5430,-100,-1323.8388155054067
5431,-258,-1323.868815505407
5432,-38,-1321.8288155054067
5433,-2,-1318.2788155054068
5434,-41,-1313.8388155054067
5435,-253,-1275.031079651755
5436,-164,-1220.5863840268466
5437,-273,-1219.6663840268466
5438,-46,-1216.9363840268468
5439,-207,-1215.6963840268468
5440,-174,-1212.7563840268467
5441,-222,-1212.2463840268467
5442,-1,-1206.4227678694574
5443,-46,-1205.3927678694572
5444,-1328,-1216.9427678694574
5445,-1515,-1230.032767869457
5446,-158,-1203.1994191095052
5447,-771,-1211.1994191095052
5448,-239,-945.5107734834961
5449,-64,-867.0370125050113
5450,-225,-868.2267769115257
5451,-2138.193481781333,-885.248711729339
5452,-43,-880.008711729339
5453,-3399,-914.0587117293389
5454,-319.84321914203565,-912.2271439207593
5455,-439,-914.7571439207593
5456,-386,-914.3071439207592
5457,-186,-915.7271439207593
5458,-758.6076569381642,-923.653220490141
5459,-410,-925.0532204901409
5460,-56,-921.7932204901412
5461,-2243,-943.483220490141
5462,-699,-942.6732204901411
5463,-1020.3082513961012,-952.866303004102
5464,-5787.571254021844,-1006.6120155443203
5465,-247,-1006.9820155443203
5466,-53,-1002.3520155443205
5467,-283,-1000.7420155443205
5468,-178,-1000.9220155443204
5469,-760.3700940739895,-1007.1457164850603
5470,-39.943259293851895,-1000.2012682788007
5471,-112,-998.2612682788007
5472,-276,-999.8712682788007
5473,-533,-1004.7012682788007
5474,-653,-1009.7512682788007
5475,-442,-992.134958331746
5476,20,-987.654958331746
5477,-124,-985.6149583317462
5478,-368,-989.0113909591121
5479,-305,-961.9103220773436
5480,-40,-961.2003220773436
5481,-1904.8062514593862,-979.8283845919375
5482,-470.03730577718875,-980.0487576497094
5483,-410,-983.6087576497094
