episodes,scores,avg_scores
3387,-574,-1733.0533455821194
3388,-3500,-1768.1633455821193
3389,-359,-1771.6733455821193
3390,-2152,-1786.3233455821194
3391,-1877,-1797.1433455821193
3392,-1034,-1800.1833455821197
3393,-41,-1791.8233455821194
3394,-330,-1791.0233455821196
3395,-229,-1784.3233455821194
3396,-1135,-1786.6833455821197
3397,-61,-1777.899467551604
3398,-623,-1775.719467551604
3399,-2002,-1763.489467551604
3400,-1495,-1765.499467551604
3401,-565,-1761.919467551604
3402,-11268.11333352985,-1839.6006008869026
3403,-1640,-1845.9206008869025
3404,-1606,-1826.9806008869025
3405,-55,-1812.6306008869026
3406,-1759,-1830.7106008869025
3407,-1108.7265959006186,-1837.467866845909
3408,-2628,-1863.0978668459088
3409,-91,-1857.0578668459088
3410,-13.309843965516096,-1823.200965285564
3411,-52,-1823.7009652855638
3412,-698,-1800.1048538770308
3413,-1963,-1740.0519514199266
3414,-2075,-1755.5019514199264
3415,-1824,-1706.5295748373192
3416,-998,-1713.209574837319
3417,-1784,-1720.8195748373191
3418,-14581.129672570707,-1860.480871563026
3419,-2596,-1886.020871563026
3420,-1758,-1868.6008715630262
3421,-3061,-1894.3908715630262
3422,-2337,-1831.754012607569
3423,-3500,-1867.1140126075688
3424,-147,-1866.764012607569
3425,-1576,-1881.8740126075688
3426,-1009,-1878.984012607569
3427,-437,-1858.1040126075688
3428,-911,-1859.034012607569
3429,-300,-1858.6240126075688
3430,-495,-1849.6140126075688
3431,-538,-1840.6740126075688
3432,-467,-1846.754012607569
3433,-36616.097920334396,-2211.504991810913
3434,-1352,-2212.864991810913
3435,-1689,-2229.184991810913
3436,-1181,-2219.794991810913
3437,-214,-2218.73369349219
3438,-1,-2214.75369349219
3439,-3168,-2243.3536934921904
3440,-1853,-2150.925692213679
3441,-3500,-2185.1056922136795
3442,-1617,-2166.2756922136796
3443,-581,-2161.3856922136792
3444,-3470,-2161.0856922136795
3445,-3117,-2187.3656922136793
3446,13,-2177.9356922136794
3447,-930,-2177.7637463395813
3448,-836,-2168.753746339581
3449,-928,-2163.213746339581
3450,-202,-2153.7037463395814
3451,-1080,-2152.773746339581
3452,-362,-2122.6037463395814
3453,-176,-2120.9937463395813
3454,-994,-2110.4137463395814
3455,-1445,-2115.693746339581
3456,-1593,-2000.6269505549355
3457,-1239,-2009.7669505549356
3458,-685,-2010.7969505549356
3459,-230,-2007.9969505549357
3460,-1941.2253263909095,-2015.5492038188447
3461,-518,-2018.1492038188446
3462,-237,-2000.0992038188447
3463,-1291,-2011.1692038188446
3464,-1834.8774923950248,-2017.877978742795
3465,-537,-2020.7579787427949
3466,-1398,-2030.8435722314691
3467,-102,-2015.7135722314692
3468,-408,-2016.4135722314688
3469,-473,-2015.823572231469
3470,-406,-2006.4935722314688
3471,-491,-1989.7535722314688
3472,-2015,-1806.9081465257252
3473,-763,-1794.8081465257253
3474,-945,-1783.7481465257254
3475,-749,-1785.3281465257253
3476,-292,-1788.0281465257253
3477,-3268,-1811.8681465257253
3478,-13862.317988257684,-1940.2813264083022
3479,-764,-1935.4829116546234
3480,-1285,-1932.8629116546235
3481,-1757,-1940.6829116546235
3482,-432,-1943.4229116546235
3483,-1341,-1944.2829116546234
3484,-3500,-1971.4429116546235
3485,-794,-1919.977981733447
3486,-279,-1899.827981733447
3487,-10.593481483593527,-1894.193916548283
3488,-2307,-1882.263916548283
3489,-2113,-1899.803916548283
3490,-669.7578941984389,-1884.9814954902674
3491,-8197.775783424648,-1948.1892533245136
3492,-595,-1943.7992533245138
3493,-590,-1949.2892533245138
3494,-505.8687893186785,-1951.0479412177008
3495,-3297,-1981.7279412177006
3496,-506,-1975.4379412177007
3497,-562,-1980.4479412177006
3498,-382.0049194640067,-1978.0379904123408
3499,-933.0229097680613,-1967.3482195100214
3500,-249,-1954.8882195100214
3501,-2661,-1975.8482195100214
3502,-46,-1863.627086174723
3503,-725,-1854.477086174723
3504,-893,-1847.347086174723
3505,-3500,-1881.7970861747228
3506,-261,-1866.817086174723
3507,-2539.654203250133,-1881.126362248218
3508,-1521,-1870.056362248218
3509,-236,-1871.506362248218
3510,-74,-1872.1132638085628
3511,-2639,-1897.9832638085627
3512,-784,-1898.8432638085628
3513,-2716,-1906.3732638085628
3514,-336,-1888.9832638085627
3515,-636,-1877.1032638085628
3516,-991,-1877.0332638085629
3517,-756,-1866.7532638085627
3518,-229,-1723.231967082856
3519,-349,-1700.761967082856
3520,-857,-1691.751967082856
3521,-2284,-1683.981967082856
3522,-1006,-1670.6719670828556
3523,-1599,-1651.6619670828559
3524,-224,-1652.431967082856
3525,-200,-1638.671967082856
3526,-737,-1635.9519670828556
3527,-2884,-1660.421967082856
3528,-58,-1651.891967082856
3529,-172,-1650.611967082856
3530,-675,-1652.4119670828557
3531,-1210,-1659.1319670828557
3532,-635,-1660.8119670828557
3533,-362,-1298.2709878795117
3534,-1808.1866292266186,-1302.8328541717779
3535,-260,-1288.542854171778
3536,-3321,-1309.942854171778
3537,-833,-1316.1328541717778
3538,-573,-1321.852854171778
3539,-2154.7983659845286,-1311.7208378316232
3540,-2839,-1321.5808378316235
3541,-1146,-1298.0408378316233
3542,-32,-1282.1908378316234
3543,-55,-1276.9308378316232
3544,-2828,-1270.5108378316231
3545,-168,-1241.020837831623
3546,-435,-1245.5008378316231
3547,-1012.001248925836,-1246.3208503208816
3548,-1012,-1248.0808503208816
3549,-3298,-1271.7808503208817
3550,-1126,-1281.0208503208817
3551,-22979.45437450686,-1500.0153940659502
3552,-61,-1497.0053940659502
3553,-1092,-1506.1653940659503
3554,-2656,-1522.7853940659502
3555,-1330,-1521.6353940659503
3556,-184,-1507.5453940659502
3557,-663,-1501.7853940659502
3558,-396,-1498.8953940659499
3559,-1154,-1508.1353940659503
3560,-152,-1490.2431408020411
3561,-925.806407845807,-1494.3212048804992
3562,-1530,-1507.2512048804992
3563,-1157,-1505.9112048804993
3564,-15416.535410149878,-1641.7277840580477
3565,-2600,-1662.3577840580476
3566,-1008,-1658.4577840580473
3567,-414,-1661.5777840580474
3568,-28,-1657.7777840580477
3569,-1556,-1668.6077840580476
3570,-1023,-1674.7777840580477
3571,-242,-1672.2877840580477
3572,-1178,-1663.9177840580478
3573,-2279,-1679.0777840580477
3574,-2223,-1691.8577840580476
3575,-1568,-1700.0477840580477
3576,-1240,-1709.5277840580477
3577,-12538.964277691113,-1802.2374268349588
3578,97,-1662.644246952382
3579,-1,-1655.014246952382
3580,-21,-1642.374246952382
3581,-1810,-1642.9042469523818
3582,-318,-1641.7642469523819
3583,-77,-1629.124246952382
3584,-190,-1596.0242469523819
3585,-16750.095946541038,-1755.5852064177923
3586,-222,-1755.0152064177921
3587,-860.2866229011358,-1763.5121378319675
3588,-1637,-1756.8121378319674
3589,-1425,-1749.9321378319678
3590,-994,-1753.1745588899832
3591,-5655.505369349358,-1727.7518547492305
3592,-308,-1724.8818547492306
3593,-1228,-1731.2618547492305
3594,-803,-1734.2331668560437
3595,-16069.47347697651,-1861.957901625809
3596,-986,-1866.757901625809
3597,-1088,-1872.017901625809
3598,-52,-1868.7178524311687
3599,-3500,-1894.3876233334884
3600,-2105,-1912.947623333488
3601,-323,-1889.567623333488
3602,-349,-1892.597623333488
3603,-28078.01221433378,-2166.127745476826
3604,-151,-2158.707745476826
3605,-513,-2128.8377454768256
3606,-3500,-2161.227745476826
3607,-1140,-2147.231203444325
3608,-3399,-2166.0112034443246
3609,-790,-2171.551203444325
3610,-181,-2172.6212034443247
3611,-1925,-2165.481203444325
3612,-1293,-2170.571203444325
3613,-1800,-2161.4112034443247
3614,-879,-2166.841203444325
3615,-664,-2167.1212034443247
3616,-1,-2157.2212034443246
3617,-77,-2150.4312034443246
3618,-30,-2148.441203444325
3619,-3399,-2178.941203444325
3620,-1674,-2187.111203444325
3621,-39,-2164.6612034443247
3622,-901,-2163.611203444325
3623,-289,-2150.5112034443246
3624,-456,-2152.8312034443247
3625,-568.5883014721244,-2156.517086459046
3626,-1534,-2164.487086459046
3627,-269,-2138.337086459046
3628,-728,-2145.037086459046
3629,-1821,-2161.527086459046
3630,-1070,-2165.477086459046
3631,-1939,-2172.767086459046
3632,30,-2166.1170864590463
3633,-1269,-2175.187086459046
3634,-216,-2159.2652201667797
3635,-459,-2161.25522016678
3636,-239,-2130.43522016678
3637,-626,-2128.36522016678
3638,-661,-2129.2452201667797
3639,-3500,-2142.697236506934
3640,-741,-2121.7172365069346
3641,-310,-2113.3572365069344
3642,-14629.988723444989,-2259.3371237413844
3643,-3500,-2293.787123741384
3644,-817,-2273.6771237413845
3645,-1375,-2285.7471237413843
3646,-2325,-2304.6471237413843
3647,-966,-2304.187111252126
3648,-989,-2303.957111252126
3649,-2026,-2291.237111252126
3650,-66,-2280.637111252126
3651,31,-2050.532567507057
3652,-2206,-2071.9825675070574
3653,-404,-2065.1025675070573
3654,-59,-2039.1325675070575
3655,-75,-2026.582567507057
3656,-579,-2030.5325675070574
3657,-58,-2024.4825675070574
3658,-903,-2029.5525675070573
3659,-3246.6196235453413,-2050.4787637425106
3660,-144,-2050.3987637425107
3661,-900,-2050.1406996640526
3662,-1622,-2051.0606996640527
3663,-2891,-2068.400699664053
3664,-56,-1914.7953455625538
3665,-465,-1893.445345562554
3666,-2220,-1905.5653455625538
3667,-3058,-1932.0053455625539
3668,-31,-1932.0353455625539
3669,-172,-1918.195345562554
3670,-43122.67094211461,-2339.1920549837
3671,-1585,-2352.6220549837
3672,-1796,-2358.8020549837
3673,-3780.726968487645,-2373.8193246685764
3674,-376.342984132458,-2355.352754509901
3675,-1456,-2354.232754509901
3676,-457,-2346.402754509901
3677,-1700,-2238.0131117329897
3678,-24435.48088254859,-2483.3379205584756
3679,-39,-2483.7179205584757
3680,-980,-2493.3079205584754
3681,-8692.990635142378,-2562.137826909899
3682,-40,-2559.3578269098994
3683,-668,-2565.2678269098997
3684,-1040,-2573.767826909899
3685,-826,-2414.526867444489
3686,-489,-2417.196867444489
3687,-2219,-2430.7840012154775
3688,-697,-2421.3840012154774
3689,-914,-2416.2740012154773
3690,-1203,-2418.3640012154774
3691,-626,-2368.068947521984
3692,-47,-2365.458947521984
3693,-3399,-2387.168947521984
3694,-398,-2383.118947521984
3695,-631,-2228.734212752219
3696,-170,-2220.574212752219
3697,-71,-2210.404212752219
3698,-509,-2214.974212752219
3699,-32,-2180.2942127522188
3700,-1694,-2176.184212752219
3701,31,-2172.6442127522187
3702,-1070,-2179.8542127522187
3703,-8936.286581340111,-1988.436956422282
3704,-983,-1996.7569564222822
3705,-671,-1998.3369564222821
3706,-533,-1968.666956422282
3707,-171,-1958.9769564222825
3708,-750,-1932.4869564222824
3709,-763,-1932.2169564222825
3710,-262,-1933.0269564222824
3711,-654,-1920.3169564222824
3712,-142,-1908.8069564222824
3713,-3500,-1925.8069564222824
3714,-1648,-1933.4969564222824
3715,-1186,-1938.7169564222825
3716,-1716,-1955.8669564222823
3717,-38,-1955.4769564222825
3718,-1937,-1974.5469564222824
3719,-34028.67948440419,-2280.843751266324
3720,-2005,-2284.1537512663244
3721,-1770,-2301.4637512663244
3722,-48,-2292.933751266324
3723,-54,-2290.5837512663247
3724,-820,-2294.2237512663246
3725,-1076,-2299.297868251603
3726,-530,-2289.257868251603
3727,-281,-2289.377868251603
3728,-388,-2285.977868251603
3729,-65,-2268.417868251603
3730,-1,-2257.727868251603
3731,-13399.933236976089,-2372.337200621364
3732,-2887,-2401.507200621364
3733,-31213.453588641885,-2700.951736507783
3734,-1422,-2713.011736507783
3735,-763,-2716.051736507783
3736,-2046,-2734.121736507783
3737,-29001.21531806322,-3017.873889688415
3738,-746,-3018.7238896884146
3739,-64,-2984.3638896884154
3740,-1090,-2987.853889688415
3741,-1940,-3004.1538896884153
3742,-3500,-2892.8540024539648
3743,-593.833169086779,-2863.792334144833
3744,-612,-2861.742334144833
3745,-62,-2848.6123341448333
3746,-144,-2826.8023341448325
3747,-708,-2824.222334144833
3748,-3500,-2849.3323341448327
3749,-187,-2830.9423341448332
3750,-10820.090756273374,-2938.4832417075663
3751,-920.4986579935209,-2947.9982282875017
3752,-3500,-2960.9382282875013
3753,-1950,-2976.3982282875018
3754,-1,-2975.818228287502
3755,-209,-2977.158228287502
3756,-6396.486576848644,-3035.3330940559886
3757,-144,-3036.1930940559887
3758,-847,-3035.6330940559883
3759,-369,-3006.856897820535
3760,-1431,-3019.7268978205348
3761,-581,-3016.5368978205347
3762,-251,-3002.8268978205347
3763,-281,-2976.7268978205348
3764,-942,-2985.5868978205344
3765,-1691,-2997.8468978205347
3766,-704,-2982.686897820535
3767,-811,-2960.2168978205345
3768,-110,-2961.0068978205345
3769,-1037,-2969.6568978205346
3770,-1953,-2557.9601883993887
3771,-855,-2550.660188399389
3772,-439,-2537.0901883993884
3773,-1244,-2511.7229187145126
3774,-328,-2511.239488873188
3775,-2787,-2524.549488873188
3776,-833,-2528.309488873188
3777,-983,-2521.139488873188
3778,-4945.26565150041,-2326.237336562706
3779,-950,-2335.347336562706
3780,-3500,-2360.547336562706
3781,-52,-2274.137430211282
3782,-1220,-2285.9374302112824
3783,-2255,-2301.8074302112823
3784,-1318,-2304.5874302112825
3785,-1950,-2315.8274302112823
3786,-804.2441111547552,-2318.9798713228297
3787,-3296,-2329.7498713228297
3788,-3532.1914114244646,-2358.1017854370743
3789,-4938.735500745727,-2398.3491404445317
3790,-1237.047642770584,-2398.6896168722374
3791,-3500,-2427.4296168722376
3792,-2577,-2452.729616872238
3793,-607,-2424.8096168722377
3794,-763,-2428.4596168722373
3795,-1785,-2439.9996168722378
3796,-23,-2438.5296168722375
3797,-51,-2438.3296168722377
3798,-826,-2441.4996168722373
3799,-2525,-2466.4296168722376
3800,-42891.14460681541,-2878.4010629403915
3801,-18020.902907919157,-3058.920092019583
3802,-469,-3052.9100920195833
3803,-1255,-2976.097226206182
3804,-2229,-2988.557226206182
3805,-855,-2990.3972262061816
3806,-105,-2986.117226206182
3807,-821,-2992.617226206182
3808,-1,-2985.1272262061816
3809,-1074,-2988.2372262061817
3810,-1517,-3000.787226206182
3811,-48,-2994.727226206182
3812,-1115.1209837127521,-3004.458436043309
3813,-14771.902944909265,-3117.177465492402
3814,-552,-3106.217465492402
3815,-35,-3094.7074654924018
3816,-1426,-3091.8074654924026
3817,-1050,-3101.927465492402
3818,-316,-3085.717465492402
3819,-76,-2746.1906706483605
3820,-345,-2729.59067064836
3821,-1731,-2729.2006706483603
3822,-804,-2736.7606706483602
3823,-134,-2737.5606706483604
3824,-952,-2738.8806706483606
3825,-413,-2732.2506706483605
3826,-3399,-2760.9406706483605
3827,-51,-2758.6406706483604
3828,-461,-2759.3706706483604
3829,-1337,-2772.09067064836
3830,-1,-2772.09067064836
3831,-2871,-2666.8013382785994
3832,-2196,-2659.8913382785995
3833,-3500,-2382.7568023921804
3834,-507.48958112592186,-2373.61169820344
3835,-1991,-2385.89169820344
3836,-2135,-2386.78169820344
3837,-921,-2105.979545022808
3838,-39,-2098.9095450228074
3839,-117,-2099.4395450228076
3840,-2144,-2109.9795450228075
3841,-2036,-2110.9395450228076
3842,-13504.088648467201,-2210.9804315074794
3843,-1127,-2216.312099816612
3844,-825,-2218.4420998166115
3845,-565,-2223.4720998166117
3846,-820,-2230.232099816612
3847,-1545.5835537537655,-2238.6079353541495
3848,-1228,-2215.8879353541492
3849,-1673,-2230.7479353541494
3850,-53,-2123.0770277914157
3851,-336,-2117.2320412114805
3852,-378,-2086.01204121148
3853,-669,-2073.2020412114803
3854,-1485,-2088.0420412114804
3855,-77,-2086.7220412114802
3856,-513.1695400362635,-2027.8888708433567
3857,-89.73579149554112,-2027.346228758312
3858,-3071,-2049.5862287583122
3859,-21349.649208423518,-2259.392720842547
3860,-1031,-2255.392720842547
3861,-9736.637477236085,-2346.949095614908
3862,-315,-2347.589095614908
3863,-1106,-2355.8390956149083
3864,-669,-2353.1090956149083
3865,-2036,-2356.559095614908
3866,-473,-2354.249095614908
3867,-241,-2348.5490956149083
3868,-495,-2352.399095614908
3869,-156,-2343.5890956149083
3870,-25883.90406754209,-2582.898136290329
3871,-824,-2582.588136290329
3872,-3504,-2613.238136290329
3873,-1046,-2611.2581362903293
3874,-703,-2615.0081362903293
3875,-1145,-2598.588136290329
3876,-3500,-2625.2581362903293
3877,-2194,-2637.3681362903294
3878,-3500,-2622.9154797753254
3879,-40,-2613.815479775325
3880,217,-2576.6454797753254
3881,-684,-2582.965479775325
3882,-45,-2571.2154797753255
3883,-245,-2551.115479775325
3884,-1967,-2557.6054797753254
3885,-886,-2546.965479775325
3886,-254,-2541.4630386637773
3887,-774,-2516.2430386637775
3888,-417.90280535668575,-2485.1001526031
3889,-382,-2439.5327975956425
3890,-256,-2429.7223211679366
3891,-716,-2401.8823211679364
3892,-202,-2378.132321167937
3893,-519,-2377.2523211679368
3894,-1693,-2386.5523211679365
3895,-513,-2373.8323211679367
3896,-49,-2374.092321167937
3897,-1870,-2392.2823211679365
3898,-376,-2387.7823211679365
3899,-674,-2369.2723211679368
3900,-1526,-1955.6208750997828
3901,-1765,-1793.0618460205908
3902,-1125.509487081852,-1799.6269408914093
3903,-343,-1790.5069408914094
3904,-3500,-1803.2169408914094
3905,-1539,-1810.056940891409
3906,-3191,-1840.9169408914092
3907,-1530,-1848.0069408914094
3908,-1655.0536299909859,-1864.5474771913193
3909,-402,-1857.827477191319
3910,-603,-1848.687477191319
3911,30,-1847.9074771913192
3912,-1845,-1855.2062673541918
3913,-242,-1709.9072379050992
3914,-571,-1710.097237905099
3915,-194,-1711.6872379050992
3916,-627,-1703.6972379050992
3917,-801,-1701.2072379050992
3918,-2634.306384501929,-1724.3903017501182
3919,-1817,-1741.8003017501185
3920,-16031.653627789705,-1898.6668380280153
3921,-863,-1889.9868380280154
3922,-404,-1885.9868380280154
3923,-998,-1894.6268380280153
3924,-904,-1894.1468380280153
3925,-942,-1899.4368380280152
3926,-366,-1869.1068380280153
3927,-32553.48108900365,-2194.1316489180517
3928,-23220.889865048033,-2421.730547568532
3929,-2226,-2430.620547568532
3930,-12235.398340922291,-2552.9645309777547
3931,-1652,-2540.774530977755
3932,-982,-2528.6345309777553
3933,-1148,-2505.1145309777553
3934,-1161,-2511.649635166496
3935,-1280,-2504.5396351664963
3936,-888,-2492.069635166496
3937,-2888,-2511.739635166496
3938,-1612,-2527.469635166496
3939,-653.7722007316154,-2532.8373571738125
3940,-3500,-2546.3973571738125
3941,-4054.850698966487,-2566.5858641634773
3942,-295,-2434.494977678805
3943,-115,-2424.374977678805
3944,-33357.84677579516,-2749.7034454367567
3945,-1109,-2755.143445436757
3946,-826,-2755.2034454367567
3947,-79,-2740.5376098992188
3948,-50,-2728.7576098992186
3949,-1187,-2723.897609899219
3950,-2531,-2748.6776098992186
3951,-29,-2745.6076098992185
3952,-806,-2749.8876098992187
3953,-3399,-2777.187609899219
3954,-1342,-2775.7576098992186
3955,-541.6635696632666,-2780.404245595851
3956,-1822,-2793.4925501954885
3957,-585,-2798.4451922805333
3958,-1,-2767.7451922805335
3959,-751,-2561.7587001962984
3960,-496,-2556.4087001962985
3961,-1272,-2471.762325423938
3962,-3186,-2500.4723254239375
3963,-80,-2490.2123254239373
3964,-539.614011744311,-2488.9184655413806
3965,-874,-2477.2984655413807
3966,-3666.9311119116123,-2509.237776660497
3967,-677,-2513.5977766604965
3968,-564.1774666430423,-2514.289551326927
3969,-2699,-2539.719551326927
3970,-2092,-2301.8005106515066
3971,-227,-2295.8305106515063
3972,-1,-2260.800510651506
3973,-749,-2257.8305106515063
3974,-10732.899103285323,-2358.1295016843596
3975,-1256,-2359.2395016843593
3976,-948,-2333.7195016843593
3977,-7646.386649053772,-2388.243368174897
3978,-917,-2362.413368174897
3979,-1963,-2381.643368174897
3980,-18883.54002963784,-2572.6487684712756
3981,-776,-2573.5687684712757
3982,-11163.130363451353,-2684.750072105789
3983,-254,-2684.8400721057887
3984,-52,-2665.6900721057887
3985,7,-2656.7600721057893
3986,-219,-2656.410072105789
3987,-1345,-2662.120072105789
3988,-75,-2658.6910440522224
3989,-830,-2663.1710440522224
3990,-1446,-2675.071044052222
3991,-259,-2670.5010440522224
3992,-69,-2669.1710440522224
3993,-1270,-2676.681044052222
3994,-663,-2666.3810440522225
3995,-690.6766771883633,-2668.157810824106
3996,-2267,-2690.337810824106
3997,-849,-2680.127810824106
3998,-110,-2677.467810824106
3999,-804,-2678.767810824106
4000,-567,-2669.177810824106
4001,-57,-2652.097810824106
4002,-83,-2641.6727159532875
4003,-3399,-2672.2327159532874
4004,-3500,-2672.232715953287
4005,-3146.8192996742177,-2688.31090895003
4006,-491,-2661.31090895003
4007,-3500,-2681.01090895003
4008,-323,-2667.69037265012
4009,-1052,-2674.19037265012
4010,-43,-2668.5903726501197
4011,-1112,-2680.0103726501197
4012,-1414,-2675.70037265012
4013,-2463,-2697.91037265012
4014,-1130,-2703.50037265012
4015,-52,-2702.08037265012
4016,-290,-2698.71037265012
4017,-202,-2692.7203726501198
4018,-2943,-2695.8073088051005
4019,-881,-2686.4473088051004
4020,-1824,-2544.370772527203
4021,-982,-2545.5607725272034
4022,-359,-2545.110772527203
4023,-3500,-2570.130772527203
4024,-2143,-2582.520772527203
4025,-729,-2580.390772527203
4026,-630,-2583.030772527203
4027,-1139,-2268.885961637167
4028,-7607.710511145003,-2112.7541680981362
4029,-1737,-2107.8641680981364
4030,-1410,-1999.610184688914
4031,-5518.3541778733925,-2038.273726467648
4032,-1402,-2042.4737264676473
4033,-49,-2031.4837264676473
4034,-973,-2029.6037264676474
4035,-1779,-2034.5937264676475
4036,-1417,-2039.8837264676474
4037,-35,-2011.3537264676474
4038,-532,-2000.5537264676473
4039,-1160,-2005.6160044603312
4040,-18,-1970.7960044603315
4041,-3239.9964363775916,-1962.6474618344423
4042,-1603.8882142847267,-1975.7363439772896
4043,-191,-1976.4963439772896
4044,-1669,-1659.6078762193379
4045,-1804,-1666.5578762193381
4046,-50,-1658.7978762193381
4047,-1730.2739506796809,-1675.3106157261352
4048,34,-1674.4706157261348
4049,-1814,-1680.740615726135
4050,27,-1655.1606157261351
4051,-36,-1655.2306157261348
4052,-727,-1654.4406157261349
4053,-722,-1627.6706157261349
4054,-51,-1614.7606157261348
4055,-511,-1614.4539800295024
4056,-575,-1601.9839800295022
4057,-1721,-1613.343980029502
4058,-2460,-1637.9339800295024
4059,-1,-1630.4339800295024
4060,-1138,-1636.853980029502
4061,-2305,-1647.1839800295022
4062,-2261,-1637.9339800295024
4063,-1066,-1647.7939800295023
4064,-65,-1643.047839912059
4065,-16,-1634.4678399120592
4066,-6272.5191771819245,-1660.5237205647625
4067,-1671,-1670.4637205647625
4068,-642,-1671.241945898332
4069,-1047,-1654.721945898332
4070,-512,-1638.921945898332
4071,-1602,-1652.671945898332
4072,-169,-1654.3519458983321
4073,-414,-1651.0019458983318
4074,-40177.98106665829,-1945.4527655320614
4075,-1343,-1946.3227655320616
4076,-101,-1937.8527655320615
4077,61,-1860.7788990415238
4078,-757,-1859.1788990415237
4079,-487,-1844.418899041524
4080,-1865,-1674.2334987451457
4081,-9725.272418086384,-1763.7262229260095
4082,-813,-1660.2249192914958
4083,-770,-1665.3849192914959
4084,-23998.316527527535,-1904.848084566771
4085,-310,-1908.0180845667712
4086,-1309,-1918.9180845667706
4087,-370,-1909.168084566771
4088,-551,-1913.928084566771
4089,-787,-1913.4980845667712
4090,-3285,-1931.8880845667709
4091,-4704.917644400644,-1976.3472610107776
4092,-305,-1978.7072610107775
4093,-255,-1968.5572610107777
4094,-69,-1962.6172610107774
4095,-1008,-1965.7904942388936
4096,302,-1940.1004942388938
4097,-3500,-1966.6104942388938
4098,-1250,-1978.0104942388937
4099,-850,-1978.4704942388937
4100,-184,-1974.6404942388938
4101,-2610,-2000.1704942388938
4102,-745,-2006.7904942388936
4103,-527,-1978.0704942388938
4104,-14940.103959039781,-2092.4715338292917
4105,-3500,-2096.0033408325494
4106,-2951.7459677323213,-2120.6108005098727
4107,-74,-2086.350800509873
4108,-491,-2088.0308005098727
4109,-386,-2081.370800509873
4110,-310,-2084.040800509873
4111,-611,-2079.0308005098723
4112,-3500,-2099.890800509873
4113,-59,-2075.850800509873
4114,-71,-2065.2608005098728
4115,-32,-2065.0608005098725
4116,-882,-2070.980800509873
4117,-697,-2075.930800509873
4118,-34,-2046.8408005098727
4119,-1105.205076486833,-2049.0828512747407
4120,-1553,-2046.3728512747412
4121,-1932,-2055.872851274741
4122,-3500,-2087.282851274741
4123,-1223,-2064.512851274741
4124,-478,-2047.8628512747412
4125,-362,-2044.192851274741
4126,-327,-2041.1628512747411
4127,-8716.895837669697,-2116.9418096514382
4128,-1134.5788475792335,-2052.2104930157802
4129,-553,-2040.3704930157803
4130,-654,-2032.8104930157801
4131,-144,-1979.0669512370464
4132,-863.72984962038,-1973.6842497332502
4133,-1330,-1986.4942497332502
4134,-1767,-1994.4342497332505
4135,-1079,-1987.4342497332502
4136,-4,-1973.3042497332501
4137,-244,-1975.3942497332503
4138,-151,-1971.5842497332505
4139,-8561.979749902002,-2045.6040472322702
4140,-40,-2045.8240472322702
4141,-3500,-2048.424082868494
4142,-1449,-2046.875200725647
4143,-60,-2045.5652007256472
4144,-464,-2033.5152007256472
4145,-2068,-2036.155200725647
4146,-1510,-2050.7552007256472
4147,-1109,-2044.5424612188501
4148,-852,-2053.40246121885
4149,-34,-2035.6024612188503
4150,-1054,-2046.4124612188502
4151,-1262,-2058.67246121885
4152,-1565,-2067.05246121885
4153,-478.9764785523481,-2064.6222260043737
4154,-14,-2064.252226004374
4155,-1019,-2069.3322260043738
4156,-259,-2066.172226004374
4157,-1269,-2061.652226004374
4158,-834,-2045.3922260043735
4159,-1743,-2062.8122260043733
4160,-254,-2053.9722260043736
4161,-235,-2033.2722260043738
4162,-48,-2011.1422260043735
4163,-937,-2009.8522260043735
4164,-761.4031868590741,-2016.8162578729646
4165,-1121,-2027.8662578729645
4166,-1237,-1977.5110661011454
4167,-872.3318508217628,-1969.524384609363
4168,-181,-1964.9143846093627
4169,-60,-1955.044384609363
4170,-280,-1952.7243846093631
4171,-770,-1944.404384609363
4172,-1870,-1961.4143846093627
4173,-287,-1960.144384609363
4174,-620,-1564.56457394278
4175,-734,-1558.47457394278
4176,-710,-1564.56457394278
4177,-1089.1747587514897,-1576.0663215302952
4178,-1364,-1582.136321530295
4179,-998,-1587.246321530295
4180,-1692,-1585.516321530295
4181,-464,-1492.903597349431
4182,-20481.223800012485,-1689.585835349556
4183,-268,-1684.565835349556
4184,-1111,-1455.6926700742804
4185,-1155,-1464.1426700742804
4186,-1400,-1465.0526700742805
4187,-727,-1468.6226700742804
4188,-1365,-1476.7626700742805
4189,-1654,-1485.4326700742804
4190,-894,-1461.5226700742805
4191,-60,-1415.073493630274
4192,-1390,-1425.923493630274
4193,-640.3162153257449,-1429.7766557835316
4194,-23,-1429.3166557835316
4195,-3500,-1454.2366557835317
4196,-3500,-1492.2566557835316
4197,-1686,-1474.1166557835315
4198,-425,-1465.8666557835315
4199,-1,-1457.3766557835315
4200,-1519,-1470.7266557835317
4201,-5729.240791739875,-1501.9190637009303
4202,-1731,-1511.7790637009302
4203,-9817.963391043259,-1604.6886976113628
4204,-3500,-1490.287658020965
4205,-10450.34228343926,-1559.791080855358
4206,-137,-1531.6436211780344
4207,-662.7632732099194,-1537.5312539101337
